DISTRICT_NAME,HOSP_NAME,CATEGORY_NAME,SEX,Mortality
Vizianagaram,ICON KRISHI HOSPITAL PVT LTD,POLY TRAUMA,Female,0.0
Vizianagaram,Govt. General Hospital- Vijayawada,PEDIATRICS,Male(Child),0.0
Vizianagaram,Govt. General Hospital- Vijayawada,PEDIATRIC SURGERIES,Male(Child),0.0
Vizianagaram,Govt. General Hospital- Vijayawada,NEPHROLOGY,Male,0.0
Vizianagaram,Govt. General Hospital- Vijayawada,GENERAL SURGERY,Male,0.0
Vizianagaram,Govt. General Hospital- Vijayawada,GENERAL SURGERY,Female,0.0
Vizianagaram,Govt Hospital For Chest And Communicable Diseases,PULMONOLOGY,Female,0.0
Vizianagaram,Govt Ent Hospital  - Koti,ENT  SURGERY,Female,0.0
Vizianagaram,Govt Ent Hospital  - Koti,COCHLEAR IMPLANT SURGERY,Female(Child),0.0
Vizianagaram,Government Victoria Hospital,GYNAECOLOGY AND OBSTETRICS  SURGERY,Female,0.0
Vizianagaram,"Government General Hospital,Kakinada",SURGICAL ONCOLOGY,Male,0.0
Vizianagaram,"Government General Hospital,Kakinada",RADIATION ONCOLOGY,Female,0.0
Vizianagaram,"Government General Hospital,Kakinada",PEDIATRICS,Male(Child),0.0
Vizianagaram,King George Hospital,GENERAL MEDICINE,Female(Child),0.0
Vizianagaram,"Government General Hospital,Kakinada",NEUROLOGY,Male,0.0
Vizianagaram,"Government General Hospital,Kakinada",PEDIATRIC SURGERIES,Male(Child),0.0
Vizianagaram,Govt. General Hospital- Vijayawada,PEDIATRICS,Female(Child),0.0
Vizianagaram,ICON KRISHI HOSPITAL PVT LTD,POLY TRAUMA,Male,0.0
Vizianagaram,Govt Hospital For Chest And Communicable Diseases,PULMONOLOGY,Male,0.0
Vizianagaram,KIMS SAI SESHDRI HOSPITAL,CARDIAC AND CARDIOTHORACIC SURGERY,Female,0.0
Vizianagaram,King George Hospital,ENDOCRINOLOGY,Male,0.0
Vizianagaram,KAMINENI HOSPITAL,NEPHROLOGY,Male,0.0
Vizianagaram,King George Hospital,GASTROENTEROLOGY,Male,33.33333333333333
Vizianagaram,King George Hospital,DERMATOLOGY,Male,0.0
Vizianagaram,King George Hospital,DERMATOLOGY,Female,0.0
Vizianagaram,King George Hospital,CRITICAL CARE,Male,33.33333333333333
Vizianagaram,King George Hospital,CARDIOLOGY,Male,0.0
Vizianagaram,King George Hospital,GASTROENTEROLOGY,Female,0.0
Vizianagaram,King George Hospital,CARDIAC AND CARDIOTHORACIC SURGERY,Male,0.0
Vizianagaram,King George Hospital,CARDIAC AND CARDIOTHORACIC SURGERY,Female(Child),0.0
Vizianagaram,King George Hospital,CARDIAC AND CARDIOTHORACIC SURGERY,Female,50.0
Vizianagaram,Kala Hospitals P Ltd,ORTHOPEDIC  SURGERY AND PROCEDURES,Male,0.0
Vizianagaram,Kala Hospitals P Ltd,ORTHOPEDIC  SURGERY AND PROCEDURES,Female,0.0
Vizianagaram,Kala Hospitals P Ltd,NEUROLOGY,Male,16.666666666666664
Vizianagaram,Kala Hospitals P Ltd,NEUROLOGY,Female,50.0
Vizianagaram,King George Hospital,CARDIOLOGY,Female,0.0
Vizianagaram,KIMS SAI SESHDRI HOSPITAL,GENITO URINARY SURGERIES,Male,0.0
Vizianagaram,KIMS SAI SESHDRI HOSPITAL,CARDIAC AND CARDIOTHORACIC SURGERY,Male,0.0
Vizianagaram,KIMS SAI SESHDRI HOSPITAL,ENT  SURGERY,Male,0.0
Vizianagaram,KIMS SAI SESHDRI HOSPITAL,GENERAL SURGERY,Male,0.0
Vizianagaram,KIMS SAI SESHDRI HOSPITAL,CARDIOLOGY,Male,0.0
Vizianagaram,KIMS SAI SESHDRI HOSPITAL,NEPHROLOGY,Female,0.0
Vizianagaram,KIMS SAI SESHDRI HOSPITAL,ORTHOPEDIC  SURGERY AND PROCEDURES,Female,0.0
Vizianagaram,KOLAPARTHI HOSPITAL,GENERAL SURGERY,Male,0.0
Vizianagaram,KIMS SAI SESHDRI HOSPITAL,ORTHOPEDIC  SURGERY AND PROCEDURES,Male,0.0
Vizianagaram,KOLAPARTHI HOSPITAL,POLY TRAUMA,Female,0.0
Vizianagaram,KOLAPARTHI HOSPITAL,POLY TRAUMA,Male,0.0
Vizianagaram,KOLAPARTHI HOSPITAL,POLY TRAUMA,Male(Child),0.0
Vizianagaram,Kala Hospitals P Ltd,GENERAL MEDICINE,Female,0.0
Vizianagaram,Kala Hospitals P Ltd,NEPHROLOGY,Female,0.0
Vizianagaram,Kala Hospitals P Ltd,NEPHROLOGY,Male,33.33333333333333
West Godavari,Nims Hospitals,CARDIOLOGY,Male,0.0
West Godavari,Nims Hospitals,GENERAL MEDICINE,Female,0.0
West Godavari,Nims Hospitals,CRITICAL CARE,Male,0.0
West Godavari,Nims Hospitals,GASTROENTEROLOGY,Male,0.0
West Godavari,Nims Hospitals,NEUROLOGY,Female,0.0
West Godavari,Nims Hospitals,CARDIAC AND CARDIOTHORACIC SURGERY,Male(Child),100.0
West Godavari,Nims Hospitals,CARDIAC AND CARDIOTHORACIC SURGERY,Male,50.0
West Godavari,Nims Hospitals,CARDIAC AND CARDIOTHORACIC SURGERY,Female,100.0
West Godavari,Narayana Medical College Hospital,PEDIATRICS,Female(Child),0.0
West Godavari,Nims Hospitals,CARDIOLOGY,Female,100.0
West Godavari,Nims Hospitals,GENERAL SURGERY,Female,0.0
West Godavari,Nims Hospitals,MEDICAL ONCOLOGY,Female,100.0
West Godavari,Nims Hospitals,GENERAL SURGERY,Male(Child),0.0
West Godavari,Nims Hospitals,GENITO URINARY SURGERIES,Female,0.0
West Godavari,Nims Hospitals,GENITO URINARY SURGERIES,Male,0.0
West Godavari,Nims Hospitals,NEUROLOGY,Male,100.0
West Godavari,Nims Hospitals,MEDICAL ONCOLOGY,Female(Child),0.0
West Godavari,Nims Hospitals,MEDICAL ONCOLOGY,Male,0.0
West Godavari,Nims Hospitals,MEDICAL ONCOLOGY,Male(Child),0.0
West Godavari,Nims Hospitals,NEPHROLOGY,Female,0.0
West Godavari,Nims Hospitals,NEPHROLOGY,Female(Child),0.0
West Godavari,Nims Hospitals,NEPHROLOGY,Male,100.0
West Godavari,Nims Hospitals,GENERAL SURGERY,Male,0.0
West Godavari,Narayana Medical College Hospital,NEPHROLOGY,Male,0.0
West Godavari,MyCure HospitalsA Unit of Sahrudaya Helath Care Private Limited,NEUROSURGERY,Male,0.0
West Godavari,Nagarjuna Hospital,SURGICAL ONCOLOGY,Male,0.0
West Godavari,Mother Vannini Hospital,POLY TRAUMA,Male(Child),0.0
West Godavari,Ms Mahatma Gandhi Cancer Hospital and Research Institute,MEDICAL ONCOLOGY,Female,0.0
West Godavari,Mother Vannini Hospital,POLY TRAUMA,Male,0.0
West Godavari,Nims Hospitals,NEUROSURGERY,Female,0.0
West Godavari,Ms Mahatma Gandhi Cancer Hospital and Research Institute,RADIATION ONCOLOGY,Female,0.0
West Godavari,Ms Mahatma Gandhi Cancer Hospital and Research Institute,SURGICAL ONCOLOGY,Female,0.0
West Godavari,MyCure HospitalsA Unit of Sahrudaya Helath Care Private Limited,CARDIAC AND CARDIOTHORACIC SURGERY,Female,0.0
West Godavari,MyCure HospitalsA Unit of Sahrudaya Helath Care Private Limited,CARDIAC AND CARDIOTHORACIC SURGERY,Male,0.0
West Godavari,Yerras Super Speciality Hospital,PEDIATRIC SURGERIES,Female(Child),0.0
West Godavari,MyCure HospitalsA Unit of Sahrudaya Helath Care Private Limited,CARDIOLOGY,Male,50.0
West Godavari,MyCure HospitalsA Unit of Sahrudaya Helath Care Private Limited,GENITO URINARY SURGERIES,Female,0.0
West Godavari,MyCure HospitalsA Unit of Sahrudaya Helath Care Private Limited,NEPHROLOGY,Female,0.0
West Godavari,MyCure HospitalsA Unit of Sahrudaya Helath Care Private Limited,NEPHROLOGY,Male,100.0
West Godavari,Mythri Hospital Chanda Nagar,NEPHROLOGY,Male,0.0
West Godavari,Mythri Hospital Chanda Nagar,POLY TRAUMA,Female,0.0
West Godavari,Nagarjuna Hospital,GASTROENTEROLOGY,Female,0.0
West Godavari,Nagarjuna Hospital,GASTROENTEROLOGY,Male,0.0
West Godavari,Nagarjuna Hospital,GENERAL SURGERY,Male,0.0
West Godavari,Nagarjuna Hospital,MEDICAL ONCOLOGY,Female,0.0
West Godavari,Nagarjuna Hospital,MEDICAL ONCOLOGY,Male,0.0
West Godavari,Nagarjuna Hospital,ORTHOPEDIC  SURGERY AND PROCEDURES,Male,0.0
West Godavari,Nagarjuna Hospital,RADIATION ONCOLOGY,Female,0.0
West Godavari,Nagarjuna Hospital,RADIATION ONCOLOGY,Male,100.0
West Godavari,Narayana Medical College Hospital,NEPHROLOGY,Female,0.0
West Godavari,Nims Hospitals,NEUROSURGERY,Female(Child),50.0
West Godavari,Nri Academyof Sciences,MEDICAL ONCOLOGY,Male(Child),100.0
West Godavari,Nims Hospitals,NEUROSURGERY,Male(Child),0.0
West Godavari,Nri Academyof Sciences,MEDICAL ONCOLOGY,Male,0.0
West Godavari,Nri Academyof Sciences,NEPHROLOGY,Male,0.0
West Godavari,Nri Academyof Sciences,NEPHROLOGY,Male(Child),100.0
West Godavari,Nri Academyof Sciences,RADIATION ONCOLOGY,Female,0.0
West Godavari,Nri Academyof Sciences,RADIATION ONCOLOGY,Female(Child),0.0
West Godavari,Nri Academyof Sciences,SURGICAL ONCOLOGY,Female,0.0
West Godavari,Nri Academyof Sciences,SURGICAL ONCOLOGY,Male,0.0
West Godavari,OMNI RK HOSPITAL A Unit of INCOR Hospitals Vizag PVT LTD,CARDIAC AND CARDIOTHORACIC SURGERY,Female,0.0
West Godavari,OMNI RK HOSPITAL A Unit of INCOR Hospitals Vizag PVT LTD,NEPHROLOGY,Female,0.0
West Godavari,OMNI RK HOSPITAL A Unit of INCOR Hospitals Vizag PVT LTD,NEPHROLOGY,Male,0.0
West Godavari,Osmania General Hospital ,CARDIAC AND CARDIOTHORACIC SURGERY,Female,100.0
West Godavari,Osmania General Hospital ,GENERAL SURGERY,Female,0.0
West Godavari,Osmania General Hospital ,NEPHROLOGY,Female,0.0
West Godavari,Osmania General Hospital ,NEPHROLOGY,Male,0.0
West Godavari,Osmania General Hospital ,PULMONOLOGY,Male,0.0
West Godavari,PRAVEEN CARDIAC CENTRE,CARDIAC AND CARDIOTHORACIC SURGERY,Female,0.0
West Godavari,PRAVEEN CARDIAC CENTRE,CARDIAC AND CARDIOTHORACIC SURGERY,Male,0.0
West Godavari,PRAVEEN CARDIAC CENTRE,CARDIOLOGY,Female,0.0
West Godavari,PRAVEEN CARDIAC CENTRE,CARDIOLOGY,Male,0.0
West Godavari,PRAVEEN CARDIAC CENTRE,NEUROLOGY,Female,0.0
West Godavari,Mother Vannini Hospital,POLY TRAUMA,Female,0.0
West Godavari,PRAVEEN CARDIAC CENTRE,NEUROLOGY,Male,0.0
West Godavari,Pinnamaneni Institue Of Medical Sciences,CARDIAC AND CARDIOTHORACIC SURGERY,Female,0.0
West Godavari,Nri Academyof Sciences,MEDICAL ONCOLOGY,Female,0.0
West Godavari,Nims Hospitals,NEUROSURGERY,Male,0.0
West Godavari,Nri Academyof Sciences,GENITO URINARY SURGERIES,Male,0.0
West Godavari,Nri Academyof Sciences,GENERAL SURGERY,Male,0.0
West Godavari,Nims Hospitals,PEDIATRIC SURGERIES,Male(Child),0.0
West Godavari,Nims Hospitals,PLASTIC SURGERY,Male,0.0
West Godavari,Nims Hospitals,PLASTIC SURGERY,Male(Child),0.0
West Godavari,Nims Hospitals,POLY TRAUMA,Female,0.0
West Godavari,Nims Hospitals,POLY TRAUMA,Male,0.0
West Godavari,Nims Hospitals,PULMONOLOGY,Female,100.0
West Godavari,Nims Hospitals,PULMONOLOGY,Male,100.0
West Godavari,Nims Hospitals,RADIATION ONCOLOGY,Female,0.0
West Godavari,Nims Hospitals,RADIATION ONCOLOGY,Female(Child),0.0
West Godavari,Nims Hospitals,RADIATION ONCOLOGY,Male,0.0
West Godavari,Nims Hospitals,RHEUMATOLOGY,Female,0.0
West Godavari,Nims Hospitals,RHEUMATOLOGY,Male,0.0
West Godavari,Nims Hospitals,SURGICAL GASTRO ENTEROLOGY,Female,0.0
West Godavari,Nims Hospitals,SURGICAL GASTRO ENTEROLOGY,Male,0.0
West Godavari,Nims Hospitals,SURGICAL ONCOLOGY,Female,0.0
West Godavari,Nims Hospitals,SURGICAL ONCOLOGY,Female(Child),0.0
West Godavari,Nims Hospitals,SURGICAL ONCOLOGY,Male,0.0
West Godavari,Nri Academyof Sciences,CARDIAC AND CARDIOTHORACIC SURGERY,Female,0.0
West Godavari,Nri Academyof Sciences,CARDIAC AND CARDIOTHORACIC SURGERY,Male,0.0
West Godavari,Nri Academyof Sciences,CARDIAC AND CARDIOTHORACIC SURGERY,Male(Child),0.0
West Godavari,Nri Academyof Sciences,CARDIOLOGY,Male,0.0
West Godavari,Nri Academyof Sciences,ENT  SURGERY,Female,0.0
West Godavari,Nri Academyof Sciences,ENT  SURGERY,Male,0.0
West Godavari,Nri Academyof Sciences,GENITO URINARY SURGERIES,Female,0.0
West Godavari,Mother Vannini Hospital,ORTHOPEDIC  SURGERY AND PROCEDURES,Male,0.0
West Godavari,LOTUS CHILDRENS HOSPITAL,CARDIAC AND CARDIOTHORACIC SURGERY,Female(Child),0.0
West Godavari,Mother Vannini Hospital,GENITO URINARY SURGERIES,Male(Child),0.0
West Godavari,Konaseema Institute Of Medical Science,POLY TRAUMA,Female,0.0
West Godavari,Krishna Institute Of Medical Sciences Ltd,CARDIAC AND CARDIOTHORACIC SURGERY,Female,0.0
West Godavari,Krishna Institute Of Medical Sciences Ltd,CARDIAC AND CARDIOTHORACIC SURGERY,Female(Child),0.0
West Godavari,Krishna Institute Of Medical Sciences Ltd,CARDIAC AND CARDIOTHORACIC SURGERY,Male,0.0
West Godavari,Krishna Institute Of Medical Sciences Ltd,CARDIAC AND CARDIOTHORACIC SURGERY,Male(Child),0.0
West Godavari,Krishna Institute Of Medical Sciences Ltd,MEDICAL ONCOLOGY,Female,0.0
West Godavari,Krishna Institute Of Medical Sciences Ltd,MEDICAL ONCOLOGY,Male,0.0
West Godavari,Krishna Institute Of Medical Sciences Ltd,NEPHROLOGY,Female,0.0
West Godavari,Krishna Institute Of Medical Sciences Ltd,NEPHROLOGY,Male,0.0
West Godavari,Krishna Institute Of Medical Sciences Ltd,RADIATION ONCOLOGY,Female,0.0
West Godavari,Krishna Institute Of Medical Sciences Ltd,SURGICAL ONCOLOGY,Male,0.0
West Godavari,LIFE LINE TRIMURTY HOSPITAL,ORTHOPEDIC  SURGERY AND PROCEDURES,Male,0.0
West Godavari,LIFE LINE TRIMURTY HOSPITAL,POLY TRAUMA,Female,0.0
West Godavari,LIFE LINE TRIMURTY HOSPITAL,POLY TRAUMA,Male,0.0
West Godavari,Lalitha Super Speciality Hospital P Ltd,CARDIAC AND CARDIOTHORACIC SURGERY,Female,0.0
West Godavari,Lalitha Super Speciality Hospital P Ltd,CARDIAC AND CARDIOTHORACIC SURGERY,Male,0.0
West Godavari,Lalitha Super Speciality Hospital P Ltd,NEUROLOGY,Female,0.0
West Godavari,Lalitha Super Speciality Hospital P Ltd,NEUROLOGY,Male,0.0
West Godavari,Life Line Emergency Neuro and Trauma Hospital,POLY TRAUMA,Male,0.0
West Godavari,Lions District 324 C1 Cancer Treatment And Research Center,MEDICAL ONCOLOGY,Female,0.0
West Godavari,Lions District 324 C1 Cancer Treatment And Research Center,SURGICAL ONCOLOGY,Female,0.0
West Godavari,M V S Accident Hospital,NEUROSURGERY,Male,0.0
West Godavari,M V S Accident Hospital,ORTHOPEDIC  SURGERY AND PROCEDURES,Male,0.0
West Godavari,Konaseema Institute Of Medical Science,GENITO URINARY SURGERIES,Male,0.0
West Godavari,M V S Accident Hospital,POLY TRAUMA,Male,0.0
West Godavari,Konaseema Institute Of Medical Science,GENERAL SURGERY,Male,0.0
West Godavari,Konaseema Institute Of Medical Science,CRITICAL CARE,Male,0.0
West Godavari,King George Hospital,GENERAL SURGERY,Male,0.0
West Godavari,Pinnamaneni Institue Of Medical Sciences,CARDIAC AND CARDIOTHORACIC SURGERY,Female(Child),0.0
West Godavari,King George Hospital,GENITO URINARY SURGERIES,Female,0.0
West Godavari,King George Hospital,GENITO URINARY SURGERIES,Male,0.0
West Godavari,King George Hospital,NEPHROLOGY,Female,0.0
West Godavari,King George Hospital,NEPHROLOGY,Male,0.0
West Godavari,King George Hospital,NEUROLOGY,Female,0.0
West Godavari,King George Hospital,NEUROLOGY,Male,100.0
West Godavari,King George Hospital,NEUROSURGERY,Female(Child),100.0
West Godavari,King George Hospital,NEUROSURGERY,Male,100.0
West Godavari,King George Hospital,OPHTHALMOLOGY  SURGERY,Female,0.0
West Godavari,King George Hospital,ORTHOPEDIC  SURGERY AND PROCEDURES,Female,0.0
West Godavari,King George Hospital,ORTHOPEDIC  SURGERY AND PROCEDURES,Male,0.0
West Godavari,King George Hospital,PEDIATRICS,Female(Child),0.0
West Godavari,King George Hospital,PEDIATRICS,Male(Child),0.0
West Godavari,King George Hospital,PLASTIC SURGERY,Female,0.0
West Godavari,King George Hospital,PLASTIC SURGERY,Female(Child),0.0
West Godavari,King George Hospital,PLASTIC SURGERY,Male,0.0
West Godavari,King George Hospital,POLY TRAUMA,Male,100.0
West Godavari,King George Hospital,RHEUMATOLOGY,Female,0.0
West Godavari,King George Hospital,SURGICAL GASTRO ENTEROLOGY,Female,0.0
West Godavari,King George Hospital,SURGICAL GASTRO ENTEROLOGY,Male,0.0
West Godavari,King George Hospital,SURGICAL ONCOLOGY,Female,0.0
West Godavari,Konaseema Institute Of Medical Science,GENERAL SURGERY,Female,0.0
West Godavari,Mother Vannini Hospital,GYNAECOLOGY AND OBSTETRICS  SURGERY,Female,0.0
West Godavari,M.N.J.Hospitals,MEDICAL ONCOLOGY,Female,0.0
West Godavari,M.N.J.Hospitals,MEDICAL ONCOLOGY,Male,0.0
West Godavari,Mamatha General And Super Speciality Hospital A unit of Mamatha Educational Society,NEUROSURGERY,Male,100.0
West Godavari,Manipal Health Enterprises PVT LTD,CARDIAC AND CARDIOTHORACIC SURGERY,Female(Child),0.0
West Godavari,Manipal Health Enterprises PVT LTD,CARDIAC AND CARDIOTHORACIC SURGERY,Male,0.0
West Godavari,Manipal Health Enterprises PVT LTD,GASTROENTEROLOGY,Male,0.0
West Godavari,Manipal Health Enterprises PVT LTD,GENITO URINARY SURGERIES,Female,0.0
West Godavari,Manipal Health Enterprises PVT LTD,GENITO URINARY SURGERIES,Male,0.0
West Godavari,Manipal Health Enterprises PVT LTD,GENITO URINARY SURGERIES,Male(Child),0.0
West Godavari,Manipal Health Enterprises PVT LTD,MEDICAL ONCOLOGY,Male,0.0
West Godavari,Manipal Health Enterprises PVT LTD,NEPHROLOGY,Female,0.0
West Godavari,Manipal Health Enterprises PVT LTD,NEPHROLOGY,Male,0.0
West Godavari,Manipal Health Enterprises PVT LTD,ORTHOPEDIC  SURGERY AND PROCEDURES,Female,0.0
West Godavari,Manipal Health Enterprises PVT LTD,ORTHOPEDIC  SURGERY AND PROCEDURES,Male,0.0
West Godavari,Manipal Health Enterprises PVT LTD,PEDIATRIC SURGERIES,Male(Child),0.0
West Godavari,Manipal Health Enterprises PVT LTD,RADIATION ONCOLOGY,Female,0.0
West Godavari,Manipal Health Enterprises PVT LTD,RADIATION ONCOLOGY,Male,0.0
West Godavari,Manipal Health Enterprises PVT LTD,SURGICAL GASTRO ENTEROLOGY,Male,0.0
West Godavari,Manipal Health Enterprises PVT LTD,SURGICAL ONCOLOGY,Female,0.0
West Godavari,Max Cure Hospitals a unit of Sahrudaya Health Care Pvt. Ltd.,CARDIAC AND CARDIOTHORACIC SURGERY,Male,0.0
West Godavari,Medivision Eye Care Centre Private Limited Company,OPHTHALMOLOGY  SURGERY,Female,0.0
West Godavari,Mother Vannini Hospital,GENERAL SURGERY,Female,0.0
West Godavari,Mother Vannini Hospital,GENERAL SURGERY,Male,0.0
West Godavari,Mother Vannini Hospital,GENITO URINARY SURGERIES,Female,0.0
West Godavari,Mother Vannini Hospital,GENITO URINARY SURGERIES,Male,0.0
West Godavari,Mamatha General And Super Speciality Hospital A unit of Mamatha Educational Society,NEPHROLOGY,Male,100.0
West Godavari,M.N.J.Hospitals,MEDICAL ONCOLOGY,Female(Child),0.0
West Godavari,Malla reddy narayana multispeciality HospitalA unit of chandramma educational society,NEPHROLOGY,Male,0.0
West Godavari,Malla reddy narayana multispeciality HospitalA unit of chandramma educational society,GENITO URINARY SURGERIES,Male,0.0
West Godavari,M.N.J.Hospitals,MEDICAL ONCOLOGY,Male(Child),0.0
West Godavari,M.N.J.Hospitals,RADIATION ONCOLOGY,Female,0.0
West Godavari,M.N.J.Hospitals,RADIATION ONCOLOGY,Male,0.0
West Godavari,M.N.J.Hospitals,RADIATION ONCOLOGY,Male(Child),0.0
West Godavari,M.N.J.Hospitals,SURGICAL ONCOLOGY,Female,0.0
West Godavari,M.N.J.Hospitals,SURGICAL ONCOLOGY,Male,0.0
West Godavari,MALLAREDDY HOSPITAL,GENITO URINARY SURGERIES,Female,0.0
West Godavari,MALLAREDDY HOSPITAL,GENITO URINARY SURGERIES,Male,0.0
West Godavari,MALLAREDDY HOSPITAL,NEUROLOGY,Male,0.0
West Godavari,METRO SUPERSPECIALITY HOSPITALS,GENITO URINARY SURGERIES,Male,0.0
West Godavari,METRO SUPERSPECIALITY HOSPITALS,ORTHOPEDIC  SURGERY AND PROCEDURES,Male,0.0
West Godavari,Maa Hospitals  Pvt. Ltd. Unit Of Vasavi Ent Institute,COCHLEAR IMPLANT SURGERY,Female(Child),0.0
West Godavari,Maa Hospitals  Pvt. Ltd. Unit Of Vasavi Ent Institute,COCHLEAR IMPLANT SURGERY,Male(Child),0.0
West Godavari,Madhu Chalapathi Urological Hospita,GENITO URINARY SURGERIES,Female,0.0
West Godavari,Madhu Chalapathi Urological Hospita,GENITO URINARY SURGERIES,Male,0.0
West Godavari,Maharajah Institute Of Medical Sciences,GENITO URINARY SURGERIES,Male,0.0
West Godavari,Mahatma Gandhi Memorial Hospital,ENT  SURGERY,Male,0.0
West Godavari,Mahavir Hospital And Research Centre,GENITO URINARY SURGERIES,Female,0.0
West Godavari,Mahavir Hospital And Research Centre,GENITO URINARY SURGERIES,Male,0.0
West Godavari,Mahavir Hospital And Research Centre,NEPHROLOGY,Male,0.0
West Godavari,Malla reddy narayana multispeciality HospitalA unit of chandramma educational society,CARDIAC AND CARDIOTHORACIC SURGERY,Female,0.0
West Godavari,Malla reddy narayana multispeciality HospitalA unit of chandramma educational society,CARDIAC AND CARDIOTHORACIC SURGERY,Male,0.0
West Godavari,Malla reddy narayana multispeciality HospitalA unit of chandramma educational society,CARDIOLOGY,Female,100.0
West Godavari,Malla reddy narayana multispeciality HospitalA unit of chandramma educational society,NEPHROLOGY,Female,0.0
West Godavari,Pinnamaneni Institue Of Medical Sciences,CARDIAC AND CARDIOTHORACIC SURGERY,Male,100.0
West Godavari,Srisaihospital,POLY TRAUMA,Female,0.0
West Godavari,Pinnamaneni Institue Of Medical Sciences,CARDIOLOGY,Male,100.0
West Godavari,Srujan Ortho And Accident Care Hospital,POLY TRAUMA,Male,0.0
West Godavari,St.Josephs General Hospital,PEDIATRICS,Female(Child),0.0
West Godavari,Sudha Hospital  Tanuku,GENERAL SURGERY,Female,0.0
West Godavari,Sudha Hospital  Tanuku,GENERAL SURGERY,Male,0.0
West Godavari,Sudha Hospital  Tanuku,GENITO URINARY SURGERIES,Female,0.0
West Godavari,Sudha Hospital  Tanuku,GENITO URINARY SURGERIES,Male,0.0
West Godavari,Sudha Hospital  Tanuku,ORTHOPEDIC  SURGERY AND PROCEDURES,Female,0.0
West Godavari,Sudha Hospital  Tanuku,ORTHOPEDIC  SURGERY AND PROCEDURES,Male,0.0
West Godavari,Sudha Hospital  Tanuku,POLY TRAUMA,Female,0.0
West Godavari,Sudha Hospital  Tanuku,POLY TRAUMA,Female(Child),0.0
West Godavari,Srujan Ortho And Accident Care Hospital,ORTHOPEDIC  SURGERY AND PROCEDURES,Male,0.0
West Godavari,Sudha Hospital  Tanuku,POLY TRAUMA,Male,0.0
West Godavari,Surya Sri Hospital Private Ltd.,ORTHOPEDIC  SURGERY AND PROCEDURES,Female,0.0
West Godavari,Svr Neuro Hospitals,ORTHOPEDIC  SURGERY AND PROCEDURES,Male,0.0
West Godavari,Swatantra HospitalsM.S Pvt Ltd,GENERAL SURGERY,Female,0.0
West Godavari,TRUST HOSPITAL A UNIT OF SARVOTTAM HEALTH CARE PVT LTD,CARDIAC AND CARDIOTHORACIC SURGERY,Female,0.0
West Godavari,TRUST HOSPITAL A UNIT OF SARVOTTAM HEALTH CARE PVT LTD,CARDIAC AND CARDIOTHORACIC SURGERY,Male,0.0
West Godavari,TRUST HOSPITAL A UNIT OF SARVOTTAM HEALTH CARE PVT LTD,CARDIOLOGY,Male,0.0
West Godavari,TRUST HOSPITAL A UNIT OF SARVOTTAM HEALTH CARE PVT LTD,GASTROENTEROLOGY,Female,0.0
West Godavari,TRUST HOSPITAL A UNIT OF SARVOTTAM HEALTH CARE PVT LTD,GASTROENTEROLOGY,Male,0.0
West Godavari,TRUST HOSPITAL A UNIT OF SARVOTTAM HEALTH CARE PVT LTD,NEPHROLOGY,Female,0.0
West Godavari,TRUST HOSPITAL A UNIT OF SARVOTTAM HEALTH CARE PVT LTD,NEPHROLOGY,Male,100.0
West Godavari,Sudha Hospital  Tanuku,POLY TRAUMA,Male(Child),0.0
West Godavari,Srisaihospital,POLY TRAUMA,Male,0.0
West Godavari,Srisaihospital,POLY TRAUMA,Female(Child),0.0
West Godavari,Srisaihospital,ORTHOPEDIC  SURGERY AND PROCEDURES,Male,0.0
West Godavari,Sevenhills Hospitals Ltd,GENITO URINARY SURGERIES,Male,0.0
West Godavari,Shankar Foundation And Eye Institute,OPHTHALMOLOGY  SURGERY,Male,0.0
West Godavari,Siddhartha Hospital,NEPHROLOGY,Female,0.0
West Godavari,Siddhartha Hospital,NEPHROLOGY,Male,50.0
West Godavari,Sri Balaji Institute of Surgery Research and Rehabilitation for disabledBIRRD Trust Hospital,ORTHOPEDIC  SURGERY AND PROCEDURES,Male(Child),0.0
West Godavari,Sri Lakshmi Hospitals,GYNAECOLOGY AND OBSTETRICS  SURGERY,Female,0.0
West Godavari,Sri Lakshmi Hospitals,ORTHOPEDIC  SURGERY AND PROCEDURES,Female,0.0
West Godavari,Sri Lakshmi Hospitals,ORTHOPEDIC  SURGERY AND PROCEDURES,Female(Child),0.0
West Godavari,Sri Lakshmi Hospitals,ORTHOPEDIC  SURGERY AND PROCEDURES,Male,0.0
West Godavari,Sri Lakshmi Hospitals,ORTHOPEDIC  SURGERY AND PROCEDURES,Male(Child),0.0
West Godavari,Sri Lakshmi Hospitals,POLY TRAUMA,Female,0.0
West Godavari,Sri Lakshmi Hospitals,POLY TRAUMA,Male,0.0
West Godavari,Sri Lakshmi Hospitals,POLY TRAUMA,Male(Child),0.0
West Godavari,Sri Ram Kidney Infertility And Laparoscopic Centre,GENITO URINARY SURGERIES,Male,0.0
West Godavari,Sri Sai Hospitals,GENITO URINARY SURGERIES,Male,0.0
West Godavari,Sri Venkateswara Institute Of Medical Sciences,ENDOCRINOLOGY,Male(Child),0.0
West Godavari,Sri Venkateswara Institute Of Medical Sciences,NEUROLOGY,Male(Child),0.0
West Godavari,Sri Venkateswara Institute Of Medical Sciences,NEUROSURGERY,Female,0.0
West Godavari,Sri Venkateswara Institute Of Medical Sciences,NEUROSURGERY,Male,0.0
West Godavari,Srisaihospital,ENT  SURGERY,Female,0.0
West Godavari,Srisaihospital,ENT  SURGERY,Female(Child),0.0
